,0,0,0,0,0
1341,조중훈 탄생 100주년...수송보국 창업정신 이어간다,,박시진 기자,서울경제,2020/3/5
1342,"한진그룹, 故 조중훈 창업주 100주년 추모행사 개최","한진그룹은 5일 조중훈 창업주 100주년을 맞아 경기도 용인시 하갈동 소재 신갈 선영에서 기념 추모행사를 가졌다고 밝혔다.

조중훈 한진그룹 창업주는 ‘수송보국’ 철학을 바탕으로 수송사업을 통해 한국 경제 발전에 기여했다는 평가를 받는다. 특히 교통과 수송은 인체 혈관처럼 정치와 경제, 문화, 군사 등 모든 분야에서 중추적인 역할을 담당하는 기간산업이기 때문에 수송으로 국내 산업 발전에 이바지 할 수 있다고 강조한 바 있다.

지난 1920년 2월 11일 조명희 선생과 태천즙 여사의 4남 4녀 중 둘째 아들로 태어난 조중훈 창업주는 1945년 11월 1일 인천에 트럭 한 대를 가지고 한진상사를 창업했다. 사업가 기본 소양을 ‘신용’이라고 여기면서 한진상사를 탄탄한 회사로 성장시켰지만 1950년 북한의 남침에 의한 한국전쟁이 발발하면서 위기를 맞았다. 전쟁 이후 한진상사 기반은 쑥대밭이 됐지만 그동안 쌓아온 신용을 앞세워 재기에 성공할 수 있었다.

이후 1967년 7월 해운업 진출을 위해 대진해운을 창립하고 그해 9월에는 베트남에 투입된 인원과 하역장비, 차량, 선박 등에 대한 보험료를 효율적으로 관리하기 위해 동양화재해상보험주식회사를 인수했다. 1968년 2월과 8월에는 한국공항과 한일개발을 각각 설립하고 9월에는 인하공대를 인수하면서 그룹 기틀을 다졌다.

이듬해인 1969년에는 만성 적자에 시달리던 국영 대한항공공사를 인수해 대한항공을 설립했다. 당시 조중훈 창업주는 박정희 전 대통령으로부터 권유를 받아 과감하게 항공사 인수를 결단한 것으로 전해졌다. 1977년 5월에는 육·해·공 종합수송그룹을 완성하기 위해 경영난을 겪고 있던 대진해운을 해체하고 컨테이너 전용 해운사인 한진해운을 설립했다. 이후 1989년 5월에는 한진중공업을 출범했다.

한편 조중훈 창업주 100주년 기념 추모행사에는 조원태 한진그룹 회장과 조현민 한진칼 전무가 참석한 것으로 전해졌다. 이명희 정석기업 고문과 조현아 전 대한항공 부사장은 참석하지 않았다.

동아닷컴 김민범 기자 mbkim@donga.com",김민범,동아일보,2020/3/5
1343,이사회 사외이사 73%로 강화,"한진칼이 이사회 구성원을 두배 가까이 늘리고, 사외이사 비중도 대폭 확대했다. 이사회 중심의 투명경영을 강화하고, 이사회 독립성을 높이겠다는 계산이다.

한진칼은 4일 오전 이사회를 개최, 제 7기 정기주주총회 안건을 의결했다고 밝혔다. △신규 사외이사 추천안 △조원태 한진그룹 회장의 사내이사 연임 및 신규 추천안 △배당안 등을 결정했다. 정기주주총회는 27일 개최키로 했다.

한진칼 이사회는 현재 6명(사내이사 2명, 사회이사 4명)으로 구성된 이사회를 11명(사내 3명, 사회 8명)으로 확대키로 했다. 이를 위해 이날 사외·사내이사 후보 총 7명을 추천했다.

사내이사는 신규 1명을 추가한 3명을 추천했다. 하은용(59) 대한항공 재무부문 부사장을 신규 사내이사 후보로 추천했다. 이달로 임기가 만료되는 조 회장도 사내이사 후보로 재추천했다. 조 회장을 중임해 경영안정을 꾀하겠다는 취지다.

사외이사는 임기가 만료된 이석우 법무법인 두레 변호사(사임)를 제외한 3명에 신규 5명을 추천했다. △김석동(67) 전 금융위원장 △박영석(60) 서강대 경영대학 교수 △임춘수(55) 마이다스PE 대표 △ 최윤희(56) 건국대 법학전문대학원 교수 △이동명(63) 법무법인 처음 대표변호사 등 5명이다.

한진칼 이사회는 ""그룹과 연관없는 독립적인 인사들로 사외이사 후보를 구성하고, 사외이사 비중을 크게 늘려 이사회 독립성을 강화했다""고 강조했다. 앞으로 심도있는 안건논의를 통해 이사회 내 위원회가 실질적인 역할을 수행토록 할 방침이다. 앞서 한진칼은 이사회 독립성을 높이기 위해 거버넌스위원회, 보상위원회, 사외이사후보 추천위원회 등 모든 이사회 내 위원회를 전원 사외이사로 구성키로 했다.

한편, 조현아 전 대한항공 부사장측의 ‘3자연합’(조현아-KCGI-반도그룹)은 사내이사로 △김신배 포스코이사회 의장 △배경태 전 삼성전자 부사장을 △기타비상무이사로 함철호 전 티웨이항공 대표이사를 추천했다. 사외이사 후보로는 △서윤석 전 이화여대 교수 △여은정 중앙대 교수 △이형석 수원대 교수 △구본주 법무법인 사람과사람 변호사를 추천했다.

한진그룹 관계자는 “3자연합이 제안한 이사후보보다 전문성과 독립성이 뛰어난 후보를 추천했다”며 “조원태 회장을 중심으로 경영안정, 재무구조 개선 등 경영발전 방안을 지속적으로 추진할 것”이라고 말했다.",김병국,내일신문,2020/3/5
1344,"대한항공 창업주 100주년 기념식, 조현아 없었다···조원태·현민만 참석","5일 한진그룹 관계자들이 경기 용인에 위치한 조중훈 창업주의 선영에서 추모식을 열고있다. [사진=한진그룹 제공]

조원태 한진그룹 회장과 조현민 한진칼 전무가 창업주이자 조부인 고(故) 조중훈 회장의 탄생 100주년을 맞아 선영에서 추모행사를 가졌다.

조 회장과 경영권 다툼을 벌이고 있는 조현아 전 대한항공 부사장은 참석하지 않았다.

5일 한진그룹의 따르면 조 회장은 이날 경기 용인 하갈동의 신갈 선영에서 추모행사를 열었다. 행사에는 조 회장의 어머니인 이명희 정석기업 고문과 동생인 조 전무를 비롯한 그룹 관계자 60여명이 참석했다.

창업주 조 회장은 '수송보국(輸送報國)' 철학을 바탕으로 한 나라의 동맥인 수송 사업을 발전시켜 온 인물이다. 특히 교통과 수송은 인체의 혈관처럼 '정치·경제·문화·군사 등 모든 분야에서 중추적인 역할을 담당하는 기간산업'이므로 수송으로 우리나라의 산업화에 이바지하고자 노력했다. 

조 회장은 1945년 11월 인천에서 트럭 한 대를 갖고 한진상사를 창업했다. 이후 수송·물류산업을 집중적으로 육성해 오늘날 재계 13위에 오른 한진그룹의 포석을 다졌다.

조 회장은 1969년에 만성 적자에 시달리던 국영 대한항공공사를 인수해 대한항공을 설립하면서 항공사업에 본격적으로 뛰어들었다. 이후 20여년 사이 한진해운과 한진중공업을 잇달아 설립하면서 한진그룹은 육·해·공 종합 수송 그룹으로 발돋움했다.
김지윤 기자 jiyun5177@ajunews.com",김지윤,아주경제,2020/3/5
1345,한진 창업주 탄생 100주년 행사… 조원태·조현민만 참석,"이명희 고문·조현아 전 부사장은 불참

조원태 한진그룹 회장과 조현민 한진칼 전무가 창업주이자 조부인 고(故) 조중훈 회장의 탄생 100주년을 맞아 선영에서 추모행사를 가졌다.

5일 한진그룹에 따르면 조 회장은 이날 경기 용인시 하갈동의 신갈 선영에서 추모행사를 열었다. 행사에는 조현민 전무를 비롯한 그룹 관계자 60여명이 참석했다.

창업주 조중훈 회장은 1945년 11월 인천에서 트럭 한 대를 갖고 한진상사를 창업했다. 조 회장은 '수송보국(輸送報國)' 철학을 바탕으로 물류산업을 집중적으로 육성해 오늘날 재계 13위에 오른 한진그룹의 포석을 다졌다.

조 회장은 1969년에 만성 적자에 시달리던 국영 대한항공공사를 인수해 대한항공을 설립하면서 항공사업에 본격적으로 뛰어들었다. 이후 20여년 사이 한진해운과 한진중공업을 잇달아 출범시켰고, 한진그룹은 육·해·공 종합 수송 그룹으로 발돋움했다.

이날 추모행사에는 조원태 회장의 어머니 이명희 정석기업 고문과 조 회장과 경영권 분쟁을 벌이고 있는 조현아 전 대한항공 부사장은 참석하지 않았다.",최지희 기자,조선일보,2020/3/5
1346,"조원태, 창업주 故조중훈 탄생 100주년 기념 추모행사",,유제훈,아시아경제,2020/3/5
1347,신한 `글로벌 체크카드 3종` 나와…대한항공 아시아나 마일리지 적립형 등,"신한카드는 프리미엄 서비스를 장착한 글로벌 체크 3종을 선보였다고 5일 밝혔다.
글로벌 체크는 체크카드를 선호하는 고객을 대상으로 신용카드 수준의 서비스를 제공하는 상품이다. 대한항공 마일리지 적립형과 아시아나 마일리지 적립형, 캐시백형 3종으로 발급한다.
먼저 '글로벌에어 스카이패스'는 전월 20만원 이상 사용했을 경우 국내·해외 전 가맹점 이용금액에 대해 주중 3000원당 1마일리지, 주말 1500원당 1마일리지를 적립해준다.
'글로벌에어 아시아나'는 전월 20만원 이상 사용했을 경우 국내·해외 전 가맹점 이용금액에 대해 주중 2500원당 1마일리지, 주말 1000원당 1마일리지를 적립해준다.
두 카드 모두 해외 서비스도 제공한다.
해외인출 1건당 3달러 캐시백이 전월 이용실적 조건 없이 제공한다. 해외 비자(VISA) ATM 이용 시 일 1회, 월 1만원 한도다.
또한 '글로벌 플러스'는 국내 전가맹점 이용금액의 0.2%를 캐시백 해준다.
특히, 대중교통 이용금액은 2%, 스타벅스 이용금액은 5%까지 캐시백을 받을 수 있다. 전월 이용금액 구간별로 통합 캐시백 한도가 적용돼 전월 이용금액 30만원 이상 50만원 미만은 5000원, 전월 50만원 이상 80만원 미만은 1만원, 전월 80만원 이상 100만원 미만은 1만 5000원, 전월 100만원 이상인 경우는 2만원까지 캐시백 된다.
글로벌에어 및 글로벌플러스 공통으로 제공하는 비자(VISA) 영 프리미엄(Young Premium) 서비스도 놓칠 수 없다. 인천공항, 김포공항 발렛파킹 서비스를 제공하며 인천, 김포, 김해공항의 라운지 무료이용 혜택까지 받을 수 있다. 호텔스닷컴 이용 시 최대 8% 할인 혜택이 있다.
글로벌에어 스카이패스 및 글로벌에어 아시아나 연회비는 1만원, 글로벌플러스의 연회비는 없다. 신한카드 홈페이지와 모바일, 신한카드 고객센터에서 신청 가능하다.
[디지털뉴스국 류영상 기자]",류영상,매일경제,2020/3/5
1348,"[fnRASSI]대한항공, 3.96% 오르며 거래량 증가 예외","대한항공(003490)의 현재 거래량이 최근 5거래일 거래량의 최고치를 넘어서며 투자자들의 관심을 받고 있다. 그리고 대한항공은 3일 연속 상승흐름을 보이며, 11시 8분 현재 3.96% 증가한 24,950원에 거래중이다.




외국인, 기관 모두 보유량 감소 (5일 누적)

최근 5일간 동종목의 외국인 투자자는 65,645주 순매도하였고 마찬가지로 기관은 324,041주 순매도하였다. 전날 두 주체 각각 2,142주, 324,041주 순매수하며 보유 비율을 늘렸다.



다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다.











기관투자자의 거래참여 높아, 거래비중 33.4%

최근 한달간 주체별 거래비중을 살펴보면 개인이 전체 거래량의 51.25%를 차지하며 가장 활발한 참여를 보였고, 기관은 33.4%, 외국인은 14.5%의 거래 참여율을 보였다. 그리고 최근 5일간 거래비중은 개인이 전체 거래의 54.23%를 차지하며 가장 적극적인 모습을 보여줬고, 기관은 29.3%를 나타냈으며 외국인은 15.52%를 나타냈다.








'fnRASSI'는 금융 AI 전문기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.




fnRASSI@fnnews.com fnRASSI",fnRASSI,파이낸셜뉴스,2020/3/5
1349,HSD엔진 수주공시 - 선박용 엔진 358억원 (매출액대비 7.0%) 예외,"03월 05일 HSD엔진(082740)은 수주공시를 발표했다.

◆HSD엔진 수주공시 개요
- 선박용 엔진 358억원 (매출액대비 7.0%)

HSD엔진(082740)은 선박용 엔진에 관한 단일판매ㆍ공급계약체결을 05일에 공시했다.
계약 상대방은 Dalian Shipbuilding Industry Co., Ltd.이고, 계약금액은 358억원 규모로 최근 HSD엔진 매출액 5,113억원 대비 약 7.0% 수준이다. 이번 계약의 기간은 2020년 03월 05일 부터 2022년 01월 05일까지로 약 1년 9개월이다.
한편 이번 계약수주는 2020년 03월 05일에 체결된 것으로 보고되었다.



수주 공시는 향후 기업의 실적에 직접적인 영향을 미치기 때문에 계약의 규모, 계약 기간 등에 대해서 주의 깊게 살펴볼 필요가 있다. 특히 수주 공시가 늘어나는데 주가는 움직이지 않는다면 매수 관점에서 접근해 볼 수도 있다.

한경로보뉴스

이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.",,한국경제,2020/3/5
1350,패 모두 공개한 조원태 vs 反조원태…소액주주 염두 여론전 본격화,"[아시아경제 유제훈 기자] 조원태 한진그룹 회장과 한진그룹 정상화를 위한 주주연합(주주연합)이 서로가 가진 패(牌)를 모두 꺼내 놓고 경영권 분쟁의 키를 쥔 소액주주 설득 작업에 본격적으로 나섰다. 살얼음판 격차 속 단 한 장의 의결권 위임장이라도 더 확보하기 위해 총력전이 전개되는 가운데 명분을 선점하기 위한 양측의 여론전ㆍ신경전도 점차 거세지는 형국이다.

5일 항공업계에 따르면 한진칼은 오는 7일부터 의결권 있는 주식을 보유한 전(全) 주주를 대상으로 의결권 대리행사 권유활동을 벌인다고 전날 공시했다. 정기주주총회(27일)를 20여일 앞두고서다. 주주연합의 일원인 사모펀드 KCGI도 최근 의결권 대리행사 권유활동을 위해 아르바이트생을 모집한 것으로 알려졌다. 바야흐로 양측의 위임장 대리전이 점화된 것이다.

양측은 최근 정기주총 이후를 대비해 한진칼 지분을 40% 안팎까지 급격히 끌어올린 상태다. 단 이번 주총의 의결권 기준으로 양측의 지분격차는 1.47%포인트 수준에 그친다. 결국 약 34%에 달하는 기관ㆍ소액주주의 표심을 누가 얼마나 얻을 지가 경영권 분쟁의 분수령이 될 전망이다.

양측은 벌써부터 총력전을 펼치고 있다. 대한항공 노동조합도 위임장 확보전에 나서며 조 회장측을 지지하고 있다. 대한항공 노조는 앞서 주주연합측의 경영권 장악 시도에 강력히 반발 해 온 바 있다. 노조는 ""주주연합은 허수아비 전문경영인을 내세우고 자기 배만 채우려는 투기자본과 아직 자숙하며 반성해야 할 조현아 전 대한항공 부사장의 탐욕의 결합일 뿐""이라면서 ""노조에서 지정하는 대리인에게 의결권을 위임해 줄 것을 간곡히 요청한다""고 호소했다.

국내ㆍ외 의결권 자문사를 대상으로 한 여론 고공전도 본격화 될 전망이다. 의결권자문사의 분석이 개별 기관투자자의 의결권 행사 판단 기준으로 작용할 수 있기 때문이다. 실제 지난해 대한항공 주총에서 적지 않은 의결권자문사들은 고(故) 조양호 회장의 대표이사직 연임안에 대해 반대권고를 내린 바 있다. 당시 주총에서 고 조 회장은 경영권을 상실했다.

그런만큼 양 측의 여론전은 더욱 심화되고 있다. 주주연합은 채이배 민생당 의원이 제기한 대한항공의 리베이스 수수설을 파고들었다. 이들은 ""이번 리베이트 사건은 전문경영인 체제가 왜 필요한지를 명확히 보여준다""면서 ""과거의 권위주의적 리더십과 밀실경영으론 회사가 더 이상 생존할 수 없다""고 꼬집었다.

한진그룹은 주주연합이 명분으로 내세운 '전문경영인 체제'의 허구성을 집중 공략하고 있다. 전날 재무ㆍ금융 통을 사내ㆍ외이사 후보로 선임한 한진칼은 ""주주연합이 제안한 이사후보보다 전문성과 독립성이 더 뛰어난 후보를 추천, 주주의 지지를 이끌어낼 것""이라고 공세를 폈다.

업계 한 관계자는 ""각자가 장기전을 대비해 지분확보에 나서곤 있지만 이번 주총은 그 전초전이란 점에서 양 측 모두 바짝 긴장한 눈치""라면서""전자투표제 도입이 무산된 만큼 양측 모두 가가호호 방문식의 설득전을 벌일 가능성도 배제하기 어렵다""고 전했다.

한편 한진칼은 전날 이사회를 통해 대표이사 임기가 만료되는 조 회장을 포함해 총 7명의 사내ㆍ외 후보를 주총에서 선임키로 했다. 사내이사엔 재무통으로 꼽히는 하은용 대한항공ㆍ한진칼 부사장이 선임됐으며, 사외이사 후보론 김석동 전 금융위원장 등 거물급 인사가 추천됐다.

유제훈 기자 kalamal@asiae.co.kr",유제훈,아시아경제,2020/3/5
1351,한진그룹 경영권 분쟁에 이사회 후보만 14명,"한진그룹 경영권 분쟁의 승패를 나눌 한진칼 주주총회를 앞두고 이사후보만 14명이 상정됐다. 남매인 조원태 한진그룹 회장 측과 조현아 전 대한항공 부사장 측이 각각 7명의 이사후보를 제안하면서 양측의 표 대결이 격화될 것으로 보인다.
5일 항공업계에 따르면 한진칼은 전일 이사회를 열고 정기 주주총회에 상정할 안건을 의결했다.
한진칼은 조 회장을 포함해 7명의 이사후보를 확정했다. 하은용 한진칼 최고재무책임자(CFO·부사장)를 신규 사내이사 후보로 추천했으며, 사외이사 후보는 ▲김석동 전 금융위원장 ▲박영석 자본시장 연구원장 ▲임춘수 마이다스프라이빗에쿼티(PE) 대표 ▲최윤희 건국대 법학전문대학원 교수 ▲이동명 법무법인 처음 대표변호사 등 5명이다.
특히 하 부사장은 조 회장의 측근으로 알려져 있다. 하 부사장이 신규 사내이사로 선임되고 조 회장이 사내이사를 연임할 경우 임기가 남은 석태수 한진칼 대표이사와 함께 3인 체제 구축이 가능해진다. 하 부사장은 델타항공과 협력관계를 구축하는 데 역할을 한 인물이기도 하다. 신규 사외이사 후보들은 한진그룹 재무구조 및 지배구조를 개선하는 역할을 주로 맡을 것으로 보인다.
현재 한진칼 사외이사로는 ▲이석우 법무법인 두레 변호사 ▲주인기 국제회계연맹 회장 ▲신성환 홍익대 경영대학 교수 ▲주순식 법무법인 율촌 고문 등 4명으로, 이 변호사는 오는 24일 임기가 끝난다. 신규 사외이사 후보들이 전원 사외이사로 선임될 경우 한진그룹의 지주사인 한진칼의 사외이사 비중은 73%에 달해 이사회 독립성이 강화될 것으로 한진그룹은 기대하고 있다.
앞서 조 전 부사장과 사모펀드 KCGI, 반도건설 등 3자연합은 '한진그룹 정상화를 위한 주주제안'을 통해 김신배 포스코 이사회 의장을 포함한 8명의 사내·사외이사 후보를 추천했다. 이중 김치훈 전 한국공항 상무는 조 회장 지지 의사를 밝히며 후보 선정 나흘만에 사퇴해 3자연합 측 이사 후보진은 총 7명이 됐다.
3자연합은 김 의장과 배경태 전 삼성전자 부사장을 사내이사 후보로, 함철호 전 티웨이항공 대표를 기타비상무이사로 추천했다. 사외이사 후보는 ▲서윤석 이화여대 교수 ▲여은정 중앙대 교수 ▲이형석 수원대 교수 ▲구본주 법무법인 사람과사람 변호사이다.
이에 따라 조 회장 측이 3자 연합에 맞서 7명의 이사후보를 내세운 것 아니냐는 분석이 나온다.
항공업계 관계자는 ""한진칼은 이사 수 상한을 두진 않았지만 이사 보수한도를 50억원으로 유지했다""면서 ""일반적으로 기업의 이사회 규모는 10명 안팎인 만큼 모두 선임되긴 어려워 표대결이 치열하게 전개될 것""이라고 내다봤다.
한편 한진칼은 이번 주총에서 전자투표제를 도입하지 않기로 했다. 주총은 오는 27일 열린다.
[디지털뉴스국 배윤경 기자]",배윤경,매일경제,2020/3/5
1352,"'대한항공' 5% 이상 상승, 전일 기관 대량 순매수 예외","◆ 주체별 매매동향
- 전일 기관 대량 순매수
지난 한달을 기준으로 보면 외국인이 48.6만주를 순매도했고, 기관도 290.9만주를 순매도했지만, 개인은 오히려 327.3만주를 순매수했다. 같은 기간 이 종목의 거래 비중은 기관과 개인이 각각 33.4%, 51.2%로 비중이 높다.
더욱이 전일 기관이 대량 순매수를 하고 있어 투자자들의 관심이 집중되고 있다.

[그래프]대한항공 외국인/기관 매매동향


한경로보뉴스

이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.",,한국경제,2020/3/5
1353,"[시그널] 경영권분쟁 장기화에...한진칼, 시장성 자금조달 중단",,김민경 기자,서울경제,2020/3/5
1354,"[강세 토픽] 항공사 테마, 진에어 +4.67%, 제주항공 +3.00% 예외","[항공사] 테마가 강세다. 전일 대비 2.34% 상승세이다. 진에어(272450)+4.67%, 제주항공(089590)+3.00%, 대한항공(003490)+2.71% 등이 테마 상승을 이끌고 있다.

테마 설명항공사는 항공기운송사업자로 여객과 화물을 운송하는 사업 영위.
항공산업은 국가의 항공정책, 질병, 테러, 자연재해 등 예상치 못한 이벤트 요인에 영향을 받음. 특히 계절적 요인에 의하여 성수기(1·3분기)와 비수기(2·4분기)에 따라 수요 증감 현상이 반복적으로 나타남. 또한 항공기의 연료를 달러로 구입하기 때문에 유가와 환율에 민감. 유가 하락, 달러 약세가 나타나면 수익성 개선 효과.
항공사는 대형항공사(FSC:Full Service Carrier)와 저비용항공사(LCC:Low Cost Carrier)항공사로 나뉨. 대형항공사의 경우 항공기를 매입해 운행하기에 자본금이 많이 필요하지만, 저비용항공사의 경우 리스사에게 항공기를 빌려 쓰기에 상대적으로 진입장벽이 낮음.
최근 해외여행 수요가 증가하는 가운데 조금이라도 저렴하게 비행기를 타려는 사람이 많아지면서 저비용항공사 부각. 단거리 노선 수요가 상대적으로 높아진 점도 영향을 미침. 저비용항공사의 국내선 좌석 점유율은 2013년 48.2%에서 2018년 57.7%로 상승하면서 대형항공사 점유율 추월. 국제선 좌석 점유율은 2014년 11.1%, 2016년 18%, 2018년 28.7%로 상승(출처:국토교통부).
국토교통부는 한·중 항공 회담(2019.03.15)에서 증대한 운수권 주 70회와 정부 보유 운수권 주 104회를 국적 항공사를 대상으로 34개 노선을 배분. 특히 황금 노선으로 꼽혔던 인천발 베이징 노선은 제주항공과 티웨이항공이, 상하이 노선은 이스타항공이 배분받음(2019.05.02). 이렇듯 운수권을 LCC 위주로 배분해 중국 노선에서 LCC 비중이 종전 10.5%에서 28.1%까지 상승.
한편 아시아나항공 매각 이슈로 항공업계의 지각변동 예상. 자금난에 빠진 금호아시아나그룹이 정상화를 위해 자구계획안을 산업은행에 제출(2019.04.09). 이에 따라 금호산업이 아시아나항공 지분 매각을 결정해 매각 주간사 선정, 우선협상대상자 선정 등 매각 절차를 진행할 예정(2019.04.15). 아시아나항공을 인수하겠다는 대기업(SK·한화·CJ·애경그룹 등)이 줄을 설 것으로 예상. 국내 2위 국적 항공사를 보유하면 기업 위상은 물론 브랜드 가치가 크게 개선될 것으로 기대되기 때문. 일각에선 아시아나항공뿐만 아니라 에어부산, 에어서울, 아시아나IDT 등 아시아나항공의 자회사도 함께 매각할 것이란 가능성도 제기.
(마지막 업데이트 2019. 5. 3)

※ 토픽은 종목 추천이 아닌 정보 제공을 목적으로 함. 상기 종목의 투자로 인한 책임은 투자자 본인에게 있음.

관련 종목종목등락률종목설명진에어(272450)+4.67%대한항공 계열사로 국내 2위 저비용항공사. 최대주주는 한진칼(지분율 60%).제주항공(089590)+3.00%애경그룹의 저비용항공사. 최대주주는 AK홀딩스(지분율 56.94%).대한항공(003490)+2.71%한진그룹 계열의 국내 1위 대형항공사.예림당(036000)+2.26%아동도서 출판 전문기업. 자회사로 티웨이홀딩스 보유(지분율 51.38%).티웨이항공(091810)+1.65%국내 저비용항공사 3위 기업. 최대주주는 티웨이홀딩스(지분율 58.32%).아시아나항공(020560)+1.09%금호아시아나그룹 계열의 국내 2위 대형항공사. 금호산업이 보유한 아시아나항공 지분의 매각을 확약해 금호아시아나그룹에서 제외될 예정.에어부산(298690)+1.03%금호아시아나 그룹의 저비용항공사. 금호그룹의 자회사 중 최대 주주가 아시아나항공(지분율 44.1%, 2018.12.31 기준)이므로 가장 가치가 높아 매각 대상에 오를 가능성 제기.
항공사 테마 차트



[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020/3/5
1355,"""신용카드 수준 혜택""…신한카드, '글로벌 체크' 3종 출시",,기하영,아시아경제,2020/3/5
1356,"'케이엔제이' 15% 이상 상승, 디스플레이 제조장비 공급계약 100.1억원 (매출액대비 19.6%) 예외",,,한국경제,2020/3/5
1357,"케이엔제이, 대규모 수주에 강세","[머니투데이 김소연 기자] 케이엔제이가 대규모 수주에 강세다.

5일 오전 9시8분 케이엔제이는 전일대비 1290원(16%) 오른 9350원을 기록 중이다.

전날 케이엔제이는 중국 선전 차이나스타옵토일렉트로닉스(Shenzhen China Star Optoelectronics Semiconductor Display Technology Co. Ltd.)와 디스플레이 제조장비 공급계약을 체결했다고 공시했다.

계약기간은 오는 11월22일까지고, 계약금액은 100억597만원으로 2018년 매출액의 19.6% 규모다.",김소연|기자|,머니투데이,2020/3/5
1358,한진칼 이사회 사내·외 이사 후보 6명 추천,"한진칼 추천 이사진 모두 선임 시 총 11명으로 늘어나

反조원태 측 7명 이사 후보 내…“수적 우위 점하는 차원”



한진그룹 지주회사인 한진칼은 4일 이사회를 열어 조원태 회장의 사내이사 재선임안과 신임 사내·외이사 후보 6명의 추천안을 의결했다고 밝혔다. 주주총회는 오는 27일 열기로 했다. 한진칼은 사내이사 후보로 하은용 대한항공 부사장 1명, 사외이사 후보는 임기가 만료된 이석우 법무법인 두레 변호사 대신 김석동 전 금융위원장, 박영석 서강대 교수, 임춘수 마이다스PE대표, 최윤희 건국대 교수, 이동명 법무법인 처음 대표변호사 등 총 5명을 추천했다. 이로써 한진칼 이사진은 기존 6명(사내이사 2명, 사외이사 4명)에서 11명(사내이사 3명, 사외이사 8명)으로 늘어나게 됐다.



이번 주총에서 한진칼 이사회가 추천한 이사 후보들이 모두 선임되고 사내임기 만료를 맞은 조 회장까지 재선임되면 한진칼 내 조 회장 측 이사진은 11명이 되는 셈이다. 이는 반(反) 조원태그룹인 조현아 전 대한항공 부사장, KCGI, 반도건설 등 3자 주주연합에 대응하기 위한 포석이 깔린 것이다.



앞서 지난달 주주연합은 주주제안을 통해 사내·외 이사로 8명을 추천했고 그중 김치훈 전 한국공항 상무가 사퇴하면서 7명이 남았다. 한진칼 이사회가 주주제안에 담긴 이사진 후보들도 주총 안건으로 올린 만큼, 양측의 치열한 표 대결이 예상된다. 재계 관계자는 “주주연합 후보 7명이 모두 주총에서 선임될 경우를 대비해 조 회장 측도 이사진을 최대 11명으로 늘려 수적 우위를 점하기 위한 차원”이라고 설명했다.



한진칼 이사회는 주주연합이 제안했던 전자투표제 도입에 대해서는 “이사회 안건으로 상정했으나 전자투표의 본래 취지는 주주불참으로 인한 의결 정족수 부족 사태를 방지하기 위한 차원”이라며 “이번 주총과 같이 참석률이 높은 경우는 불필요한 점, 시스템 해킹 등 보안성이 아직 검증되지 않아 적용하지 않기로 했다”고 밝혔다. 다만 향후 도입을 위한 안건에는 올리기로 했다. 이사회는 주주가치를 올리기 위해 보통주는 주당 255원, 우선주는 주단 280원의 배당을 결정했다. 이는 지난해와 같은 당기순이익의 약 50% 수준이다.



곽선미 기자",곽선미,문화일보,2020/3/5
